word,tag
"Enzimă produsă de mucoasa duodenală, ce are rolul de activator al tripsinei.",RegDef
— Scris şi: enterokinază D. MED.-,form
— PL.: enterochinaze-,form
— Din fr. entérokinase-,form
ENTEROCLIZĂ,orth
s. f.,gramGrp
s. f.,MorfDef
(Med.),usg
"Introducere de lichid în rect, în scop alimentar sau pentru evacuare; clismă.",RegDef
— PL.: enteroclize-,form
— Din fr. entéroclyse-,form
ENTEROCOC,orth
s. m.,gramGrp
s. m.,MorfDef
(Med.),usg
Microb intestinal care poate provoca boli infecțioase interne.,RegDef
"Microbii cauzali sunt mai ales stafilococul, ... enterococul.",quote
ABC SĂN. 294,abbr
— PL.: enterococi-,form
— Din fr. entérocoque-,form
ENTEROCOCIE,orth
s. f.,gramGrp
s. f.,MorfDef
(Med.),usg
Boală cauzată de o infecție cu un enterococ.,RegDef
— PL.: enterocii-,form
— Din fr. entérococcie-,form
ENTEROCOLITĂ,orth
s. f.,gramGrp
s. f.,MorfDef
(Med.),usg
"Inflamaţie acută sau cronică a mucoasei intestinului subţire şi a colonului, cauzată de germeni patogeni sau de unele saprofite ori de factori alergeni, manifestată prin colici, diaree, febră, scădere în greutate.",RegDef
Cauzele enterocolitei Sunt în primul rând toxiinfecțiile cu diferite bacterii.,quote
ABC SĂN.,abbr
— PL.: enterocolite-,form
— Din fr. entérocolite-,form
ENTEROCTOMIE,orth
s. f.,gramGrp
s. f.,MorfDef
v. enterectomie,RegDef
ENTEROCOCIE,orth
s. f.,gramGrp
s. f.,MorfDef
(Med.),usg
Gastroenterită,RegDef
— PL.: enterogastrite-,form
— Din fr. entérogastrite-,form
ENTEROGASTRON,orth
s. n.,gramGrp
s. n.,MorfDef
v. enterogastronă,RegDef
ENTEROGASTRONĂ,orth
s. f.,gramGrp
s. f.,MorfDef
(Biol.),usg
"Hormon secretat de mucoasa duodenală sub influența grăsimilor din duoden, care acționează ca inhibitor al secreției şi al motilității gastrice.",RegDef
— PL.: enterogastrone-,form
"— Şi: enterogastron s. n. D. MED., DN”-",form
— Din fr. entérogastrone-,form
ENTEROHEMORAGIE,orth
s. f.,gramGrp
s. f.,MorfDef
(Med.),usg
Hemoragie intestinală; enteroragie.,RegDef
— PL.: enterohemoragii-,form
"— Şi: enterogastron s. n. D. MED., DN”-",form
— Din fr. entéro-hémorhagie-,form
ENTEROHEPATITĂ,orth
s. f.,gramGrp
s. f.,MorfDef
"Inflamaţie necrotică a cecumului şi a ficatului, mai ales la curcile tinere.",RegDef
— PL.: enterohepatite-,form
— Din fr. entérohépatite-,form
ENTEROLIT,orth
s. m.,gramGrp
s. m.,MorfDef
(Med.),usg
Concreţiune minerală formată în intestin; calcul intestinal.,RegDef
— PL.: enteroliţi-,form
— Din fr. entérolithe-,form
ENTEROLOGIE,orth
s. f.,gramGrp
s. f.,MorfDef
Ramură a medicinei care studiază tractul intestinal.,RegDef
— PL.: enteroliţi-,form
— Din fr. entérologie-,form
"ENTEROMORF, -Ă",orth
adj.,gramGrp
adj.,MorfDef
(Biol.),usg
"Care are formă tubulară, de intestin.",RegDef
"— PL.: enteromorfi, -e-",form
— Din fr. entéromorphe-,form
ENTEROPATIE,orth
s. f.,gramGrp
adj.,MorfDef
(Med.),usg
Denumire generică pentru afecţiuni ale intestinelor.,RegDef
— PL.: enteromopatii-,form
— Din fr. entéropathie-,form
ENTEROPEXIE,orth
s. f.,gramGrp
s. f.,MorfDef
"Fixare chirurgicală la peretele abdomi- nal a unuia dintre viscere, care, ca urmare a unui proces patologic, a căpătat o mobilitate anormală.",RegDef
— PL.: enteropexii-,form
— Din fr. entéropexie-,form
ENTEROPLASTIE,orth
s. f.,gramGrp
s. f.,MorfDef
Restabilire chirurgicală a diametrului normal al intestinului în caz de stenoză.,RegDef
— PL.: enteroplastii-,form
— Din fr. entéroplastie-,form
ENTEROPLEXIE,orth
s. f.,gramGrp
s. f.,MorfDef
Anastomoză chirurgicală a două segmente de intestin.,RegDef
— PL.: enteroplexii-,form
— Din fr. entéroplexie-,form
ENTEROPTOZĂ,orth
s. f.,gramGrp
s. f.,MorfDef
Deplasare a intestinului în partea de jos a cavității abdominale.,RegDef
— PL.: enteroptoze-,form
— Din fr. entéroptose-,form
DRÂNGĂ,orth
s. f.,gramGrp
s. f.,MorfDef
(Prin nord-vestul Transilv. şi prin Mold.),usg
Clopot (stricat); talangă pentru oi.,RegDef
— PL.:,form
drângi,hi
-Şi: (regional),form
droângă,hi
— Cf.,form
drângăni,hi
DRÂNGĂLĂU,orth
s. m.,gramGrp
s. m.,MorfDef
v. drăgălău.,RegDef
DRÂNGĂNI,orth
vb. IV,gramGrp
"rendition=""simple:spaced"">Intranz.",usg
vb. IV.,MorfDef
"(Atestat prima dată în 1652, cf. ÎND. LEG., ap. TDRG?)",usg
Intranz.,usg
(Astăzi rar),usg
A cânta cu drângul (1).,RegDef
(învechit şi familiar),usg
A zdrăngăni (2).,RegDef
V. Duduca ... drăngăneşte din ghitară.,quote
"ALECSANDRI, T. 324",abbr
"Drângănind pe strune vesel, stă cobzariul ş-o priveşte.",quote
"CONTEMPORANUL, 1, 5509",abbr
"Vecina mea din dreapta voind să n-ameţească, Pe-al ei clavir începe grozav, să drângănească.",quote
"I. NEGRUZZI, S. II, 46",abbr
(Învechit),usg
A bate din palme; a aplauda.,RegDef
"Nu se cade [prin păresimi] a drăngăi, adecă a plesni în palme.",quote
TDRG,abbr
Să nu joace pre la dinsele [pre la nunte] sau să drăngăiască adecă să bată din palme.,quote
TDRG,abbr
-Prez. ind.:,form
drângănesc,hi
-Şi: (învechit),form
drăngăi,hi
"drăngăni, drăncăni",hi
-,form
Drâng?,hi
zdrăngăni,hi
DRÂNGĂNIRE,orth
s. f.,gramGrp
s. f.,MorfDef
(Învechit),usg
Acţiunea de a,RegDef
drângăni,hi
— PL.:,form
drângăniri,hi
— V.,form
drângăni,hi
DRÂNGĂNIT,orth
s. n.,gramGrp
s. n.,MorfDef
(Învechit),usg
(regional),usg
Faptul de a,RegDef
drângăni,hi
— Şi: (învechit),form
drăngănit,hi
— V.,form
drângăni,hi
DRÂNGĂNITURĂ,orth
s. f.,gramGrp
s. f.,MorfDef
(Regional),usg
Drângănit.,RegDef
— PL.:,form
drângănituri,hi
— Şi:,form
drăngănitură,hi
—,form
Drângăni,hi
-tură,hi
DRÂNGĂU,orth
s. m.,gramGrp
s. m.,MorfDef
(Regional),usg
Drăgălău.,RegDef
— PL.:,form
drângăi,hi
— Şi:,form
drăngău,hi
— Cf.,form
drângălău,hi
DRÂSCA,orth
vb. I.,gramGrp
"rendition=""simple:spaced"">Intranz.",usg
vb. I.,MorfDef
(Regional; despre pisică),usg
A zgâria,RegDef
— Prez. ind. pers. 3 sg.:,form
drâscă,hi
— Et. nec.-,form
DRÂSTĂ,orth
s. f.,gramGrp
s. f.,MorfDef
v. dârstă.,RegDef
DRÂSTIE,orth
s. f.,gramGrp
s. f.,MorfDef
v. drist.,RegDef
DRÂȘTEA,orth
interj.,gramGrp
interj.,MorfDef
(Regional; de obicei repetat),usg
Cuvânt care imită zgomotul produs de seceră.,RegDef
"La capu pământului (locului), La jelița vântului, Una cu mâna dreaptă tăia, Alta cu stânga polog făcea. Drâştea, râştea, drâştea [râştea].",quote
CoL. 193,abbr
— Accentul necunoscut.-,form
— Onomatopee.-,form
DREABĂ,orth
s. f.,gramGrp
s. f.,MorfDef
v.,RegDef
dreavă,hi
DREADNOUGHT,orth
s. n.,gramGrp
s. n.,MorfDef
(Mar.),usg
Cuirasat foarte puternic înarmat.,RegDef
"La capu pământului (locului), La jelița vântului, Una cu mâna dreaptă tăia, Alta cu stânga polog făcea. Drâştea, râştea, drâştea [râştea].",quote
CoL. 193,abbr
— Scris şi:,form
dreadnougt,hi
— Pronunţat:,form
drednor.,hi
—	PL.: ?.-,form
—	Şi: (învechit),form
drighnout,hi
drienaut,hi
—	Din engl.,form
dreadnought,hi
DREAHLĂ,orth
s. f.,gramGrp
s. f.,MorfDef
v.,RegDef
drelă,hi
DREALĂ,orth
s. f.,gramGrp
s. f.,MorfDef
v.,RegDef
drelă,hi
DREAMB,orth
s. m.,gramGrp
s. m.,MorfDef
(Regional),usg
(Purcăreţi — Cugir),usg
"Lujer subţire, ram (1)",RegDef
"La capu pământului (locului), La jelița vântului, Una cu mâna dreaptă tăia, Alta cu stânga polog făcea. Drâştea, râştea, drâştea [râştea].",quote
CoL. 193,abbr
—	PL.:,form
dreambi,hi
—	Et. nec.-,form
DREÂNȚĂ,orth
s. f.,gramGrp
s. f.,MorfDef
v.,RegDef
zdreanță.,hi
DREAȚĂ,orth
s. f.,gramGrp
s. f.,MorfDef
(Transilv.; mai ales la pl.),usg
"Plantă erbacee târâtoare din familia primulaceelor, cu frunze opuse şi flori galbene solitare; banul-popii, duminicea, duminiță, gălbenele, inima- pământului, scrântitoare (2), scrântitură (2) (Lysimachia nummularia)",RegDef
Se pot găsi pe hotarul comunei [Răşinari] ... următoarele plante: ... busuioc ... dreaţă.,quote
"PĂCALĂ, M. R. 18",abbr
"Plantă acvatică subtropicală cu frunze mari, dințate şi violacee pe partea inferioară şi cu flori mari; gălbenele, nufăr (2) (Nymphea lotus var. thermalis)",RegDef
"Localnicii îi zic drețe, iar în ştiinţă Castalia lotus.",quote
"SIMIONESCU, FL. 26",abbr
DER,citedRange
DEX,citedRange
(Bot.; regional),usg
"Lintiţă (Lemna minor, lemna trisulca)",RegDef
(Regional),usg
Plantă cu flori albastre nedefinită mai îndeaproape,RegDef
Compuse,hi
(Regional),usg
dreţ-galben,hi
(Hemerocallis lilio-asphodelus),hi
"Dreţ galben... rarisimă prin grădini la oraş, la sate, văzută o singură dată.",quote
BULET. GRĂD. BOT.,abbr
dreţe-de-apă,hi
Drețe-de-apă ... este un soi de plantă care creşte şi se întinde prin apă şi care se mănâncă ca salata.,quote
"ŞEZ. XV, 27",abbr
-PL.:,form
drețe.,hi
-Şi: (regional),form
dreţ,hi
-Et. nec.,form
DRÂNGĂNI,orth
vb. IV,gramGrp
"rendition=""simple:spaced"">Tranz.",usg
vb. IV.,MorfDef
(Învechit),usg
"A aranja, a îndrepta; a drege (4).",RegDef
"Când toate relele Statelor stăpânite se vor lipi de tine, vițiul fără strălucire, nelegiuirea fără fermecul amorului ca să-i îndulcească şi să-i dresuiască vederea.",quote
"HELIADE, L. B. II, 171/9",abbr
- Prez. ind.:,form
dresuiesc.,hi
-,form
Dres,hi
DRESUIRE,orth
s. f.,gramGrp
"rendition=""simple:spaced"">Fig.",usg
s. f.,MorfDef
"(învechit, rar)",usg
Îndreptare.,RegDef
"Îl deprinz nu numai a asculta adevărul, ci şi a-l dori, a-l iubi şi a-l auzi cu linişte desbrăcat de orice fel de dresuire.",quote
"CR (1839), 330 1/4.",abbr
- V.,form
dresuire,hi
"DRESUIT, -Ă",orth
adj.,gramGrp
adj.,MorfDef
(învechit),usg
Aranjat.,RegDef
(Substantivat; ironic),usg
"Ne-au lăsat trădătorii! ... nu e, dar, altă speranţă decât să ne facem una cu dresuiţii aştia.",quote
"HELIADE, O. II, 495",abbr
- Pl.:,form
"dresuiţi, -te.",hi
- V.,form
dresui,hi
DRESURĂ,orth
s. f.,gramGrp
s. f.,MorfDef
(Rar),usg
Acţiunea de a drege (5); reparaţie (1);,RegDef
p. re str.,hi
(Prin nordul Munt.),usg
Preparare (1).,RegDef
I-a mai făcut o dresură.,hi
", Cf.",bibl
UDRESCU,abbr
(Prin vestul Munt.),usg
Fardare.,RegDef
- Pl.:,form
dresuri.,hi
-,form
Dres,hi
DREȚ,orth
s. n.,gramGrp
s. n.,MorfDef
v.,RegDef
dreață,hi
DREȚE,orth
s. f. pl.,gramGrp
Regional,usg
s. f. pl.,MorfDef
Tărâţe folosite ca hrană pentru animale.,RegDef
(Vâlcele — Cluj-Napoca),usg
(La sg.),usg
Rapăn (1).,RegDef
- Din magh.,form
derce,hi
DREȚEL,orth
s. m.,gramGrp
s. m.,MorfDef
(Bot.; regional),usg
Bobormic,RegDef
- PL.:,form
dreței,hi
- Din magh.,form
deréce.,hi
DREVA,orth
vb. I.,gramGrp
"rendition=""simple:spaced"">Tranz.",usg
vb. I.,MorfDef
(Regional; complementul indică lâna),usg
A dărăci,RegDef
- Prez. ind.:,form
drevez,hi
- Din magh.,form
dreavă,hi
DREVĂNA,orth
vb. I.,gramGrp
vb. I.,MorfDef
v. dreveni.,RegDef
DREVE,orth
s. f. pl.,gramGrp
s. f. pl.,MorfDef
v. trevere.,RegDef
DREVELI,orth
vb. IV,gramGrp
"rendition=""simple:spaced"">Tranz.",usg
(Regional; complementul indică lâna),usg
vb. IV.,MorfDef
(Regional; complementul indică lâna),usg
A dărăci.,RegDef
— Prez. ind.:,form
drevelesc.,hi
—,form
Dreavă,hi
DREVELI,orth
vb. IV.,gramGrp
vb. IV.,MorfDef
v. dârvări.,RegDef
DREVELIRE,orth
s. f.,gramGrp
(Regional),usg
vb. IV.,MorfDef
(Regional),usg
Acţiunea de a dreveli şi rezultatul ei.,RegDef
— PL.:,form
dreveliri.,hi
— V.,form
dreveli.,hi
"DREVEN, -Ă",orth
adj.,gramGrp
(Regional),usg
adj.,MorfDef
(Regional),usg
"Amorţit, înțepenit.",RegDef
— PL.:,form
"dreveni, -e.",hi
— Şi:,form
"dreâvăn, -ă",hi
— Din sb.:,form
dreven,hi
DREVENI,orth
vb. IV,gramGrp
"rendition=""simple:spaced"">Tranz.",usg
"(Transilv., Bucov.)",usg
vb. IV.,MorfDef
"(Transilv., Bucov.)",usg
"A deveni inert, a înțepeni; a amorţi; a tremura de frig.",RegDef
"De multă moarte capu le ameţisă, Și mâini viteze le drevenisă.",quote
"BUDAI-DELEANU, Ţ. 257",abbr
Am stat culcat pe mână şi mi-a drevenit.,quote
"REV. CRIT. III, 123",abbr
Băiatul drevăna de frig şi l-am luat în casă.,quote
"Trebuia să mai aştern la porci, că dreavănă, îs cârlig de frig.",quote
- Prez. ind.:,form
drevenesc.,hi
- Şi:,form
drevăna,hi
- Din sb.,form
drveniti se,hi
DREVENŢ,orth
s. n.,gramGrp
(Regional),usg
s. n.,MorfDef
(Regional),usg
Darac (1),RegDef
(Vâlcele — Cluj- Napoca),usg
— PL.:?-,form
— Cf.,form
dreavă.,hi
DREVEŞ,orth
adj.,gramGrp
"(Regional; despre cai sau, pe ext., despre oameni)",usg
adj.,MorfDef
"(Regional; despre cai sau, pe ext., despre oameni)",usg
"Darac Cu şoldul bolnav, lovit",RegDef
(Mititei — Năsăud),usg
— PL.:,form
dreveşi,hi
—,form
Dreavă,hi
DREVEŞIT,orth
adj.,gramGrp
(Regional; despre cai),usg
adj.,MorfDef
(Regional; despre cai),usg
"Care are un defect la picioarele dinapoi. Am un cal dreveşit, adică cu spata dinapoia piciorului ruptă",RegDef
(Mititei — Năsăud),usg
— PL.:,form
dreveşiţi.,hi
—,form
Dreveş,hi
DROBZINAR,orth
s. m.,gramGrp
s. m.,MorfDef
(Regional),usg
Loitra de la coşul căruței,RegDef
(Stroieşti — Suceava),usg
- Pl.:,form
drobzinari,hi
- Et. nec.,form
DROCHIE,orth
s. f.,gramGrp
s. f.,MorfDef
(Bot; şi în compusul,usg
pasul-drochiei,hi
Scai- ghimpos v.scai,RegDef
(Centaurea calcitrapa),usg
- Pl.:,form
drochii,hi
- Et. nec.,form
DROC,orth
s. m.,gramGrp
s. m.,MorfDef
(Bot.),usg
Albastriță,RegDef
(Centaurea cyanus),usg
- Pl.:,form
droci,hi
- Et. nec.,form
DROGARE,orth
s. f.,gramGrp
s. f.,MorfDef
Acţiunea de,RegDef
a (se) droga,hi
- Pl.:,form
drogări,hi
- V.,form
droga,hi
"DROGAT,-Ă",orth
adj.,gramGrp
adj.,MorfDef
(Adesea substantivat),usg
Căruia i s-au administrat sau care a luat droguri.,RegDef
Îl intrigase silueta ei subțire ... și aerul căpiat de drogată.,hi
"BARBU, I.",abbr
- Pl.:,form
"drogați,-te",hi
- V.,form
droga,hi
DROC,orth
s. m.,gramGrp
s. m.,MorfDef
v. drob,RegDef
DROGĂRIE,orth
s. f.,gramGrp
s. f.,MorfDef
v.,RegDef
drogherie,hi
DROGHERIE,orth
s. f.,gramGrp
s. f.,MorfDef
(Astăzi rar),usg
"Magazin în care se vând articole de igienă și de toaletă, precum și unele preparate farmaceutice; comerț cu asemenea produse.",RegDef
"Mi se părea că toată lumea știe ce aștept, rezemat de bara galbenă din vitrina unei drogherii vecine.",hi
"CAMIL PETRESCU, P.",abbr
Un zvon străbate prin ușile deschise ale...„Farmaciei  Drogueriei”.,hi
"BRĂESCU, O. A.",abbr
(Rar),usg
Articole care se vând într-o drogherie (1).,RegDef
- Scris și: (după fr.),form
droguerie,hi
- Pl.:,form
drogherii,hi
- Și: (învechit),form
drogărie,hi
- Din fr.,form
droguerie,hi
"DROGHIST, -Ă",orth
s. m. și f.,gramGrp
s. m. și f.,MorfDef
(Astăzi rar),usg
Persoană care deține sau care vinde într-o drogherie (1).,RegDef
"Cel întâi caz s-a ivit la 7 mart, în al VII arondisment și anume tot în quartalul droghiștilor.",hi
CONTEMPORANUL,abbr
Hapurile droghistului din București ... nu-l împiedicase [pe tânăr] din linia firească a vieții sale.,hi
"LOVINESCU, C.",abbr
- Scris și:,form
droguist,hi
- Pl.:,form
"droghiști, -ste",hi
- Din fr.,form
droguiste,hi
DROCHIE,orth
s. f.,gramGrp
s. f.,MorfDef
v.,RegDef
dropie,hi
DROD,orth
s. n.,gramGrp
s. n.,MorfDef
v.,RegDef
drot,hi
DRODEAN,orth
s. n.,gramGrp
s. n.,MorfDef
v.,RegDef
dodrean,hi
DROFIE,orth
s. f.,gramGrp
s. f.,MorfDef
v.,RegDef
dropie,hi
DROG,orth
s. n.,gramGrp
s. n.,MorfDef
"Nume generic dat substanțelor de origine vegetală, minerală sau animală, folosite la fabricarea medicamentelor, a vopselelor sau ca stupefiante.",RegDef
Ați putut prevedea pentru un viitor apropiat convocarea unei conferințe generale pentru limitarea fabricării de droguri dăunătoare.,hi
"TITULESCU, D.",abbr
"După repeziciunea cu care i se aprindeau și i se stingeau luminile din ochi, bancherul bănui că Derderian ia droguri.",hi
"STANCU, R. A.",abbr
"Autorul introduce în nuvelă și o crimă premeditată, săvârșită cu droguri de un student medic.",hi
IST. LIT. ROM.,abbr
S-au luat noi măsuri cu privire la comerțul de droguri.,hi
"G. BARBU, A. V.",abbr
Statistici oficiale precizează că utilizarea drogurilor este principala cauză a creșterii criminalității.,hi
CONTEMP. 1975,abbr
Afirmația că nicotina este un drog a părut multă vreme riscantă.,hi
"FLACARA, 1975",abbr
Alți doi medici s=au trezit cu toti copiii bolnavi de droguri și irecuperabili.,hi
"FLACARA, 1977",abbr
"Dacă drogul ar fi cu vânzare liberă, societatea s-ar prăbuși ca un castel de cărți de joc.",hi
CONTEMP. 1979,abbr
(Familiar),usg
Medicament.,RegDef
"Bărbierii..., cu drocurile purgative, alergau toată ziua.",hi
"G. BARBU, A. V.",abbr
- Pl.:,form
droguri,hi
- Din fr.,form
drogue,hi
DROG,orth
s. m.,gramGrp
s. m.,MorfDef
v.,RegDef
drob,hi
DROG,orth
s. n.,gramGrp
s. n.,MorfDef
v.,RegDef
drug,hi
DROGA,orth
vb I.,gramGrp
"rendition=""simple:spaced"">Tranz.",usg
"rendition=""simple:spaced"">refl.",usg
vb. I,MorfDef
A(-și) administra stupefiante.,RegDef
"Mă aflam înconjurată de tineri care, refuzând orice activitate normală, se drogau.",hi
CONTEMP. 1975,abbr
A fuma tutun este un mod de a te droga cu nicotină.,hi
"FLACĂRA, 1975",abbr
Fig.,usg
O societate care refuză informațiile imaginii realiste este o societate care se droghează cu idilisme.,hi
CONTEMP. 1971,abbr
A face să ia sau a lua medicamente în cantități excesive.,RegDef
- Prez. ind.:,form
droghez,hi
- Din fr.,form
droguer,hi
DROGOMAN,orth
s. m.,gramGrp
s. m.,MorfDef
v.,RegDef
dragoman,hi
DROGOMIR,orth
s. m.,gramGrp
s. m.,MorfDef
v.,RegDef
dragomir,hi
DROGONIȚE,orth
s. f. pl.,gramGrp
s. f. pl.,MorfDef
(Bot.),usg
Cimișir (Buxus sempervirens),RegDef
- Accentul necunoscut.,form
- Et. nec.,form
DROI,orth
s. m.,gramGrp
s. m.,MorfDef
v.,RegDef
droaie,hi
DROJDE,orth
s. f.,gramGrp
s. f.,MorfDef
v.,RegDef
drojdie,hi
DROJDERIE,orth
s. f.,gramGrp
s. f.,MorfDef
(Rar),usg
Magazin În care se vinde rachiu de drojdie,RegDef
"[Muierile] plecau după bărbați, să-i caute la ... drojderie.",hi
"BARBU, G.",abbr
- Pl.:,form
drojderii,hi
-,form
Drojdie,hi
DROBZINAR,orth
s. m.,gramGrp
s. m.,MorfDef
(Regional),usg
Loitra de la coşul căruței,RegDef
(Stroieşti — Suceava),usg
- Pl.:,form
drobzinari,hi
- Et. nec.,form
DROTAR,orth
s. m.,gramGrp
s. m.,MorfDef
(Transilv.),usg
Fabricant de sârmă.,RegDef
Meseriaş care leagă cu droturi (2).,RegDef
- Pl.:,form
drotari.,hi
-,form
Drot,hi
DROTAT,orth
adj.,gramGrp
(Regional),usg
adj.,MorfDef
(Despre păr),usg
Ondulat (2),RegDef
"De sub căciulă îi năvăleau cârlionţii până deasupra sprâncenelor, ca un breton drotat.",hi
", Cf. DL",bibl
"TEODOREANU, M. 1, 285",abbr
(Despre obiecte de îmbrăcăminte sau părți ale acestora),usg
"Cu cute, cu onduleuri; plisat.",RegDef
"Ea, o băbuşcă cu bărbia ascuţită sub care e înnodată panglica bonetei drotate ..., ține nişte mătănii de lemn de odogaci.",hi
"ANGHEL — IOSIF, C. L. 136",abbr
Îi potrivi guleraşul drotat al rochiei.,hi
"SADOVEANU, O. XI, 465",abbr
"Purza, ca toate celelalte slujnice, o bluză de pânză albă, cu guleraş şi mânicuţi drotate.",hi
"SADOVEANU, O. XI, 419",abbr
- Pl.:,form
"drotați, -te.",hi
- V.,form
drota,hi
DROTĂLUI,orth
vb. IV.,gramGrp
"rendition=""simple:spaced"">Tranz.",usg
vb. IV.,MorfDef
(Prin nord-vestul Transilv.),usg
A drotui.,RegDef
- Prez. ind.: ?,form
-,form
Drot,hi
DROTOŞ,orth
s. m.,gramGrp
s. m.,MorfDef
(Rar),usg
Termen depreciativ dat unor grupuri etnice.,RegDef
Nu cred să vă dejosiţi şi d-voastră ca drotoşi ... şi să vă vindeți dreptul.,hi
"CODRU-DRĂGUŞANU, C. XVII.",abbr
- PL.:,form
drotoşi,hi
- Din magh.,form
drotos,hi
DROTUI,orth
vb. IV.,gramGrp
"rendition=""simple:spaced"">Tranz.",usg
vb. IV.,MorfDef
"(Regional; complementul indică droturi, sârme etc.)",usg
A lega; (regional) a drotălui.,RegDef
- Prez. ind.: ?,form
-,form
Drot,hi
DRUC,orth
"s. m, s.n.",gramGrp
"s. m, s.n.",MorfDef
(Tipogr.; învechit),usg
Stinghie cu care se apasă teascul (1).,RegDef
(Regional),usg
Şuvoi de apă care ţâşneşte cu presiune.,RegDef
(Cârlibaba — Câmpulung Moldovenesc),usg
- Pl.: (1),form
druci,hi
drucuri,hi
- Şi: (învechit),form
drug,hi
truc,hi
- Din germ.,form
Druck,hi
DRUC,orth
s. m.,gramGrp
s. m.,MorfDef
v. drugi.,RegDef
DRUCAN,orth
s. m.,gramGrp
s. m.,MorfDef
v. drugan.,RegDef
DRUCAR,orth
s. m.,gramGrp
s. m.,MorfDef
Tipograf.,RegDef
"Iară fiind om înțelept şi desăvârşit cărtular bun, fu ales de fu mai mare drucar, ce să zic(e) fu dascal, şi mai mare prespre tipariu (a. 1632).",hi
"EUSTRATIE, ap. GCR.1, 78/4",abbr
"Și zețarii şi drugarii şi pilcarii, ... cu toții cădem cu umilinţă şi cu smerenie, şi cu evlavie înaintea prea cinstitelor persoane ale blagocestivilor şi de H[risto]s iubitorilor cititori (a. 1815).",hi
"BV III, 133",abbr
"Unul din tipăritori, numiţi drugari, era călugăr.",hi
"HELIADE, O. 409",abbr
