word,tag
ECZARHIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
exarhie,RegDef
ECZECUTARISA,orth
vb.,gramGrp
IV,gramGrp
vb.,MorfDef
IV,MorfDef
v.,RegDef
executarisi,RegDef
ECZECUTARISIRE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
executarisire,RegDef
ECZECUTAR,orth
s.,gramGrp
m.,gramGrp
s.,MorfDef
m.,MorfDef
v.,RegDef
executor,RegDef
"ECZECUTIV,",orth
-Ă,orth
adj.,gramGrp
adj.,MorfDef
v.,RegDef
executiv,RegDef
"ECZECUTOR,",orth
-OÂRE,orth
s.,gramGrp
m.,gramGrp
şi,gramGrp
f.,gramGrp
s.,MorfDef
m.,MorfDef
şi,MorfDef
f.,MorfDef
v.,RegDef
executor,RegDef
"ECZECUTORIU,",orth
-OÂRE,orth
s.,gramGrp
m.,gramGrp
şi,gramGrp
f.,gramGrp
s.,MorfDef
m.,MorfDef
şi,MorfDef
f.,MorfDef
v.,RegDef
executor,RegDef
ECZEMATIDĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Afecţiune,RegDef
cutanată,RegDef
asemănătoare,RegDef
cu,RegDef
"eczema,",RegDef
care,RegDef
apare,RegDef
în,RegDef
aceleaşi,RegDef
"condiţii,",RegDef
dar,RegDef
distingându-se,RegDef
prin,RegDef
absenţa,RegDef
veziculelor.,RegDef
—,form
PL.:,form
eczematide,form
—,form
Din,form
engl.,form
Din,form
fr.,form
eczématide,form
ELECTRIZI,orth
vb.,gramGrp
IV,gramGrp
vb.,MorfDef
IV,MorfDef
v.,RegDef
electriza,RegDef
ELECTRIZITATE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
electricitate,RegDef
ELECTRIZM,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
v.,RegDef
electrism,RegDef
ELECTRIZMOS,orth
subst.,gramGrp
subst.,MorfDef
v.,RegDef
electrism,RegDef
ELECTRIZUI,orth
vb.,gramGrp
IV,gramGrp
vb.,MorfDef
IV,MorfDef
v.,RegDef
electriza,RegDef
ELECTRO-,orth
UNKNOWN,gramGrp
UNKNOWN,MorfDef
Element,RegDef
de,RegDef
compunere,RegDef
care,RegDef
înseamnă,RegDef
"„electric”,",RegDef
„bazat,RegDef
pe,RegDef
electricitate”,RegDef
şi,RegDef
care,RegDef
serveşte,RegDef
la,RegDef
formarea,RegDef
unor,RegDef
substantive,RegDef
ca:,RegDef
"electrocar,",RegDef
"electrocăldură,",RegDef
"electrodinam,electrofotografie",RegDef
şi,RegDef
a,RegDef
unor,RegDef
adjective,RegDef
"ca:electrocasnic,electroconductor.",RegDef
—,form
Din,form
fr.,form
electr(o)-,form
—,form
Din,form
germ.,form
elektr(0)-,form
ELECTROACUPUNCTURĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Electropunctură,RegDef
—,form
Pronunţat:,form
-tro-a-,form
—,form
PL.:,form
electroacupuncturi,form
—,form
Electro-,form
+,form
acupunctură,form
"ELECTROACUSTICIAN,",orth
-Ă,orth
s.,gramGrp
m.,gramGrp
şi,gramGrp
f.,gramGrp
s.,MorfDef
m.,MorfDef
şi,MorfDef
f.,MorfDef
Specialist,RegDef
în,RegDef
electroacustică,RegDef
—,form
Pronunţat:,form
-tro-a-cus-ti-ci-an.,form
—,form
PL.:,form
"electroacusticieni,",form
-e,form
—,form
Din,form
fr.,form
électro-acusticien,form
ELECTROALIMENTARE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Alimentare,RegDef
cu,RegDef
curent,RegDef
electric,RegDef
—,form
Pronunțat:,form
-tro-a-,form
—,form
PL.:,form
electroalimentări,form
—,form
Electro-,form
+,form
alimentare,form
ELECTROANALIZĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Chim.),usg
Totalitatea,RegDef
metodelor,RegDef
electrochimice,RegDef
care,RegDef
se,RegDef
folosesc,RegDef
în,RegDef
analiza,RegDef
cantitativă;,RegDef
analiză,RegDef
electrochimică.,RegDef
—,form
Pronunțat:,form
-tro-a-,form
—,form
PL.:,form
electroanalize,form
—,form
Din,form
germ.,form
Elektroanalyse,form
—,form
Din,form
fr.,form
électro-analyse,form
ELECTROANASTOMOZĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Anastomoză,RegDef
între,RegDef
două,RegDef
segmente,RegDef
ale,RegDef
tubului,RegDef
"digestiv,",RegDef
efectuată,RegDef
cu,RegDef
ajutorul,RegDef
unui,RegDef
bisturiu,RegDef
electric,RegDef
—,form
Pronunțat:,form
-tro-a-,form
—,form
PL.:,form
electroanastomoze,form
—,form
Electro-,form
+,form
anastomoză,form
ELECTROANESTEZIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Med.),usg
Anestezie,RegDef
bazată,RegDef
pe,RegDef
folosirea,RegDef
curenților,RegDef
electrici.,RegDef
—,form
Pronunțat:,form
-tro-a-,form
—,form
PL.:,form
electroanestezii,form
—,form
Din,form
fr.,form
électro-anesthésie,form
ELECTROAPARATAJ,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
Aparataj,RegDef
electric,RegDef
—,form
Pronunțat:,form
-tro-a-,form
—,form
PL.:,form
electroaparataje,form
—,form
Electro-,form
+,form
aparataj,form
ELECTROAPRINDERE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Aprindere,RegDef
printr-o,RegDef
scânteie,RegDef
electrică,RegDef
a,RegDef
combustibilului,RegDef
din,RegDef
amestecul,RegDef
carburant,RegDef
aflat,RegDef
în,RegDef
cilindrul,RegDef
unui,RegDef
motor,RegDef
cu,RegDef
ardere,RegDef
internă,RegDef
—,form
Pronunțat:,form
-tro-a-,form
—,form
PL.:,form
electroaprinderi,form
—,form
Electro-,form
+,form
aprindere,form
ELECTROAUTOBUZ,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
Autobuz,RegDef
acționat,RegDef
electric;,RegDef
electrobuz.,RegDef
—,form
Pronunțat:,form
-tro-a-u-,form
—,form
PL.:,form
electroautobuze,form
—,form
Electro-,form
+,form
autobuz,form
ELECTROAUTOMOBIL,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
Automobil,RegDef
acţionat,RegDef
electric.,RegDef
—,form
Pronunțat:,form
-tro-a-u-,form
—,form
PL.:,form
electroautomobile,form
—,form
Electro-,form
+,form
automobil,form
ELECTROBETON,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
Beton,RegDef
armat,RegDef
turnat,RegDef
pe,RegDef
timp,RegDef
friguros,RegDef
şi,RegDef
încălzit,RegDef
electric,RegDef
prin,RegDef
intermediul,RegDef
armăturii,RegDef
lui,RegDef
—,form
Din,form
fr.,form
electrobéton,form
ELECTROBICICLETĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Bicicletă,RegDef
acționată,RegDef
electric,RegDef
—,form
PL.:,form
electrobiciclete,form
—,form
Electro-,form
+,form
bicicletă,form
ELECTROBIOGENEZĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Producere,RegDef
de,RegDef
electricitate,RegDef
(1),RegDef
în,RegDef
organismele,RegDef
vii.,RegDef
—,form
Pronunţat:,form
-bi-o-,form
—,form
Din,form
fr.,form
électrobiogenèse,form
"ELECTROBIOLOGIC,",orth
-Ă,orth
adj.,gramGrp
s.,MorfDef
f.,MorfDef
Care,RegDef
aparţine,RegDef
"electrobiologiei,",RegDef
referitor,RegDef
la,RegDef
"electrobiologie,",RegDef
de,RegDef
electrobiologie.,RegDef
—,form
Pronunţat:,form
-bi-o-,form
—,form
PL.:,form
"electrobiologici,",form
-ce,form
—,form
Din,form
fr.,form
électrobiologique,form
ELECTROBIOLOGIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Ştiinţă,RegDef
care,RegDef
studiază,RegDef
apariţia,RegDef
şi,RegDef
efectele,RegDef
fenomenelor,RegDef
electrice,RegDef
în,RegDef
organismele,RegDef
"vii,",RegDef
în,RegDef
special,RegDef
asupra,RegDef
sistemului,RegDef
ME,RegDef
05,RegDef
Şi,RegDef
a,RegDef
contracțiilor,RegDef
musculare,RegDef
—,form
Scris,form
şi:,form
electro-biologie.,form
ENC.,form
ROM.,form
—,form
Pronunţat:,form
-bi-o-,form
—,form
Din,form
fr.,form
électrobiologie,form
ELECTROBIOSCOPIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Metodă,RegDef
de,RegDef
"stabilire,",RegDef
cu,RegDef
ajutorul,RegDef
curentului,RegDef
"electric,",RegDef
a,RegDef
prezenţei,RegDef
sau,RegDef
absenței,RegDef
vieţii.,RegDef
—,form
Pronunţat:,form
-bi-o-,form
—,form
PL.:,form
electrobioscopii,form
—,form
Din,form
fr.,form
électrobioscopie,form
ELECTROBUR,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
Sapă,RegDef
acționată,RegDef
de,RegDef
un,RegDef
motor,RegDef
"electric,",RegDef
folosită,RegDef
în,RegDef
explorările,RegDef
petroliere;,RegDef
electrotrepan,RegDef
—,form
PL.:,form
electrobure,form
—,form
Din,form
fr.,form
électrobur,form
ELECTROBUZ,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
Autovehicul,RegDef
de,RegDef
transport,RegDef
în,RegDef
"comun,",RegDef
acționat,RegDef
de,RegDef
un,RegDef
motor,RegDef
electric,RegDef
alimentat,RegDef
de,RegDef
la,RegDef
un,RegDef
acumulator,RegDef
propriu,RegDef
ENDOMETRU,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
Mucoasă,RegDef
care,RegDef
căptuşeşte,RegDef
uterul,RegDef
şi,RegDef
a,RegDef
cărei,RegDef
structură,RegDef
variază,RegDef
în,RegDef
funcţie,RegDef
de,RegDef
impregnarea,RegDef
hormonală.,RegDef
Febra,RegDef
puerperală...,RegDef
nu,RegDef
este,RegDef
totdeauna,RegDef
efectul,RegDef
îmbolnăvirii,RegDef
septice,RegDef
a,RegDef
endometrului.,RegDef
—,form
Din,form
fr.,form
endomètre-,form
ENDOMITOZĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Duplicare,RegDef
a,RegDef
cromozomilor,RegDef
fără,RegDef
diviziune,RegDef
nucleară,RegDef
(şi,RegDef
celulară).,RegDef
—,form
PL.:,form
endomitoze-,form
—,form
Din,form
fr.,form
endomitose-,form
"ENDONAZAL,",orth
-Ă,orth
adj.,gramGrp
adj.,MorfDef
(Anat.),usg
Care,RegDef
aparține,RegDef
mucoasei,RegDef
nazale.,RegDef
—,form
PL.:,form
"endomazali,",form
-e-,form
—,form
Din,form
fr.,form
endonasal-,form
ENDONEFRITĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Med.),usg
Inflamaţie,RegDef
a,RegDef
mucoasei,RegDef
bazinetului.,RegDef
—,form
PL.:,form
endonefrite-,form
—,form
Din,form
fr.,form
endonéphrite-,form
ENDOPERICARDITĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Med.),usg
Inflamaţie,RegDef
a,RegDef
pericardului.,RegDef
—,form
Din,form
fr.,form
endopéricardite-,form
"ENDOPLASMATIC,",orth
-Ă,orth
adj.,gramGrp
adj.,MorfDef
(Biol.),usg
De,RegDef
"endoplasmă,",RegDef
referitor,RegDef
la,RegDef
endoplasmă.,RegDef
—,form
PL.:,form
"endoplasmatici,",form
-ce-,form
—,form
Din,form
fr.,form
endoplasmatique-,form
ENDOPLASMĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Biol.),usg
De,RegDef
"endoplasmă,",RegDef
referitor,RegDef
la,RegDef
endoplasmă.,RegDef
Endosarcul,quote
sau,quote
"endoplasma,",quote
numire,quote
ce,quote
se,quote
dă,quote
masei,quote
centrale,quote
de,quote
protoplasmă.,quote
ENC.,abbr
ROM.,abbr
"II,",abbr
255,abbr
—,form
PL.:,form
endoplasme-,form
—,form
Din,form
fr.,form
endoplasme-,form
ENDORADIOTERAPIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Med.),usg
Radioterapie,RegDef
a,RegDef
organelor,RegDef
profunde,RegDef
ale,RegDef
corpului,RegDef
cu,RegDef
ajutorul,RegDef
unor,RegDef
aparate,RegDef
speciale,RegDef
introduse,RegDef
în,RegDef
cavitățile,RegDef
naturale.,RegDef
—,form
Pronunţat:,form
-di-o--,form
—,form
Din,form
fr.,form
endoradiothérapie-,form
"ENDOREIC,",orth
-Ă,orth
adj.,gramGrp
adj.,MorfDef
(Geogr.;,usg
în,usg
opoziţie,usg
cu,usg
exoreic;,usg
despre,usg
bazine,usg
"hidrografice,",usg
regiuni,usg
etc.),usg
Care,RegDef
nu,RegDef
are,RegDef
legătură,RegDef
cu,RegDef
marea,RegDef
prin,RegDef
ape,RegDef
curgătoare;,RegDef
care,RegDef
este,RegDef
lipsit,RegDef
de,RegDef
scurgere.,RegDef
Regiuni,quote
endoreice.,quote
"AGROTEHNICA,",abbr
"1,",abbr
260,abbr
—,form
Pronunţat:,form
-re-ic-,form
—,form
PL.:,form
"endoreici,",form
-ce-,form
—,form
Din,form
fr.,form
endoréique-,form
ENDOREISM,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
(În,usg
opoziţie,usg
cu,usg
exoreism),usg
"Caracterul,",RegDef
situaţia,RegDef
a,RegDef
ceea,RegDef
ce,RegDef
este,RegDef
endoreic.,RegDef
—,form
Din,form
fr.,form
endoréisme-,form
ENDOSARC,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
(învechit),usg
Endoplasmă,RegDef
—,form
Din,form
fr.,form
endosarque-,form
ENDOSCHELET,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
(Zool.),usg
Schelet,RegDef
intern,RegDef
al,RegDef
anumitor,RegDef
animale,RegDef
nevertebrate,RegDef
(ca,RegDef
"sepia,",RegDef
echinodermele),RegDef
—,form
PL.:,form
endoschelete-,form
—,form
Din,form
germ.,form
Endoskelett-,form
—,form
Din,form
fr.,form
endosquelette-,form
ENDOSCOP,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
(Med.),usg
Instrument,RegDef
utilizat,RegDef
pentru,RegDef
examenul,RegDef
direct,RegDef
al,RegDef
cavităţilor,RegDef
profunde,RegDef
din,RegDef
"organism,",RegDef
în,RegDef
scop,RegDef
diagnostic,RegDef
sau,RegDef
"terapeutic,",RegDef
prevăzut,RegDef
cu,RegDef
un,RegDef
sistem,RegDef
optic,RegDef
ce,RegDef
permite,RegDef
iluminarea,RegDef
organului,RegDef
investigat.,RegDef
Endoscoapele,quote
suni,quote
tuburi,quote
prevăzute,quote
cu,quote
un,quote
sistem,quote
optic,quote
şi,quote
bec,quote
de,quote
iluminat.,quote
ABC,abbr
SĂN.,abbr
148,abbr
—,form
PL.:,form
endoscoape-,form
—,form
Din,form
fr.,form
endoscope-,form
"ENDOSCOPIC,",orth
-Ă,orth
adj.,gramGrp
adj.,MorfDef
Care,RegDef
ţine,RegDef
de,RegDef
"endoscopie,",RegDef
care,RegDef
se,RegDef
referă,RegDef
la,RegDef
endoscopie.,RegDef
—,form
PL.:,form
"endoscopici,",form
-ce-,form
—,form
Din,form
fr.,form
endoscopique-,form
ENDOSCOPIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Med.),usg
Metodă,RegDef
de,RegDef
examinare,RegDef
(pe,RegDef
viu),RegDef
a,RegDef
organelor,RegDef
cavitare,RegDef
sau,RegDef
tubulare,RegDef
inaccesibile,RegDef
pe,RegDef
cale,RegDef
"directă,",RegDef
cu,RegDef
ajutorul,RegDef
endoscopului.,RegDef
Pantostate,quote
pentru.,quote
galvano-,quote
"cauterizare,",quote
endoscopie.,quote
NOM.,abbr
MIN.,abbr
"1,",abbr
164,abbr
—,form
PL.:,form
endoscopii-,form
—,form
Din,form
fr.,form
endoscopie-,form
—,form
Din,form
engl.,form
endoscopy-,form
ENDOSMOMETRU,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
Instrument,RegDef
pentru,RegDef
măsurarea,RegDef
intensității,RegDef
fenomenului,RegDef
de,RegDef
endosmoză.,RegDef
—,form
PL.:,form
endosmometre-,form
—,form
Din,form
fr.,form
endosmomèttre-,form
ENDOSMOS,orth
subst.,gramGrp
subst.,MorfDef
v.,RegDef
endosmoză.,RegDef
"ENDOSMOTIC,",orth
-Ă,orth
adj.,gramGrp
adj.,MorfDef
Care,RegDef
ţine,RegDef
de,RegDef
"endosmoză,",RegDef
care,RegDef
se,RegDef
referă,RegDef
la,RegDef
endosmoză.,RegDef
—,form
PL.:,form
"endosmotici,",form
-ce.-,form
—,form
Din,form
fr.,form
endosmotique.-,form
ENDOSMOZĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(În,usg
opoziţie,usg
cu,usg
exosmoză),usg
Proces,RegDef
osmotic,RegDef
de,RegDef
trecere,RegDef
a,RegDef
unui,RegDef
fluid,RegDef
printr-o,RegDef
membrană,RegDef
din,RegDef
mediul,RegDef
exterior,RegDef
acesteia,RegDef
spre,RegDef
interior.,RegDef
Fenomeni,quote
de,quote
endosmos,quote
s-au,quote
2095,quote
----------,quote
NOM.,abbr
MIN.,abbr
"1,",abbr
164,abbr
ENTEROBACTER,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
v.,RegDef
enterobacterie,RegDef
ENTEROBACTERIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(La,RegDef
pl.),RegDef
Nume,RegDef
generic,RegDef
dat,RegDef
germenilor,RegDef
saprofiţi,RegDef
care,RegDef
constituie,RegDef
flora,RegDef
intestinală,RegDef
normală,RegDef
a,RegDef
"organismului,",RegDef
precum,RegDef
şi,RegDef
germenilor,RegDef
patogeni,RegDef
pentru,RegDef
care,RegDef
intestinul,RegDef
reprezintă,RegDef
poarta,RegDef
de,RegDef
intrare,RegDef
în,RegDef
organism,RegDef
sau,RegDef
mediul,RegDef
propice,RegDef
înmulțirii,RegDef
acestora,RegDef
şi,RegDef
manifestărilor,RegDef
patologice,RegDef
consecutive.,RegDef
Teramicină,quote
pentru,quote
enterobacterii,quote
ABC,abbr
SĂN.,abbr
91,abbr
—,form
PL.:,form
enterobacterii-,form
—,form
Şi:,form
enterobacter,form
s.,form
n.,form
DN?-,form
—,form
Din,form
fr.,form
entérobactérie-,form
ENTEROBIAZĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Med.),usg
Oxiuriază,RegDef
—,form
Pronunțat:,form
-bi-a--,form
—,form
Din,form
fr.,form
entérobiase-,form
ENTEROCEL,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Med.),usg
Oxiuriază,RegDef
—,form
PL:,form
?-,form
—,form
Din,form
fr.,form
entérocèle-,form
ENTEROCENTEZĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Med.),usg
Puncţie,RegDef
a,RegDef
intestinului,RegDef
în,RegDef
cursul,RegDef
unei,RegDef
intervenţii,RegDef
"chirurgicale,",RegDef
care,RegDef
se,RegDef
efectuează,RegDef
în,RegDef
scopul,RegDef
evacuării,RegDef
conținutului,RegDef
intestinal.,RegDef
—,form
Din,form
fr.,form
entérocentèse-,form
ENTEROCHINAZĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Biol.),usg
Enzimă,RegDef
produsă,RegDef
de,RegDef
mucoasa,RegDef
"duodenală,",RegDef
ce,RegDef
are,RegDef
rolul,RegDef
de,RegDef
activator,RegDef
al,RegDef
tripsinei.,RegDef
—,form
Scris,form
şi:,form
enterokinază,form
D.,form
MED.-,form
—,form
PL.:,form
enterochinaze-,form
—,form
Din,form
fr.,form
entérokinase-,form
ENTEROCLIZĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Med.),usg
Introducere,RegDef
de,RegDef
lichid,RegDef
în,RegDef
"rect,",RegDef
în,RegDef
scop,RegDef
alimentar,RegDef
sau,RegDef
pentru,RegDef
evacuare;,RegDef
clismă.,RegDef
—,form
PL.:,form
enteroclize-,form
—,form
Din,form
fr.,form
entéroclyse-,form
ENTEROCOC,orth
s.,gramGrp
m.,gramGrp
s.,MorfDef
m.,MorfDef
(Med.),usg
Microb,RegDef
intestinal,RegDef
care,RegDef
poate,RegDef
provoca,RegDef
boli,RegDef
infecțioase,RegDef
interne.,RegDef
Microbii,quote
cauzali,quote
sunt,quote
mai,quote
ales,quote
"stafilococul,",quote
...,quote
enterococul.,quote
ABC,abbr
SĂN.,abbr
294,abbr
—,form
PL.:,form
enterococi-,form
—,form
Din,form
fr.,form
entérocoque-,form
ENTEROCOCIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Med.),usg
Boală,RegDef
cauzată,RegDef
de,RegDef
o,RegDef
infecție,RegDef
cu,RegDef
un,RegDef
enterococ.,RegDef
—,form
PL.:,form
enterocii-,form
—,form
Din,form
fr.,form
entérococcie-,form
ENTEROCOLITĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Med.),usg
Inflamaţie,RegDef
acută,RegDef
sau,RegDef
cronică,RegDef
a,RegDef
mucoasei,RegDef
intestinului,RegDef
subţire,RegDef
şi,RegDef
a,RegDef
"colonului,",RegDef
cauzată,RegDef
de,RegDef
germeni,RegDef
patogeni,RegDef
sau,RegDef
de,RegDef
unele,RegDef
saprofite,RegDef
ori,RegDef
de,RegDef
factori,RegDef
"alergeni,",RegDef
manifestată,RegDef
prin,RegDef
"colici,",RegDef
"diaree,",RegDef
"febră,",RegDef
scădere,RegDef
în,RegDef
greutate.,RegDef
Cauzele,quote
enterocolitei,quote
Sunt,quote
în,quote
primul,quote
rând,quote
toxiinfecțiile,quote
cu,quote
diferite,quote
bacterii.,quote
ABC,abbr
SĂN.,abbr
—,form
PL.:,form
enterocolite-,form
—,form
Din,form
fr.,form
entérocolite-,form
ENTEROCTOMIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
enterectomie,RegDef
ENTEROCOCIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Med.),usg
Gastroenterită,RegDef
—,form
PL.:,form
enterogastrite-,form
—,form
Din,form
fr.,form
entérogastrite-,form
ENTEROGASTRON,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
v.,RegDef
enterogastronă,RegDef
ENTEROGASTRONĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Biol.),usg
Hormon,RegDef
secretat,RegDef
de,RegDef
mucoasa,RegDef
duodenală,RegDef
sub,RegDef
influența,RegDef
grăsimilor,RegDef
din,RegDef
"duoden,",RegDef
care,RegDef
acționează,RegDef
ca,RegDef
inhibitor,RegDef
al,RegDef
secreției,RegDef
şi,RegDef
al,RegDef
motilității,RegDef
gastrice.,RegDef
—,form
PL.:,form
enterogastrone-,form
—,form
Şi:,form
enterogastron,form
s.,form
n.,form
D.,form
"MED.,",form
DN”-,form
—,form
Din,form
fr.,form
entérogastrone-,form
ENTEROHEMORAGIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Med.),usg
Hemoragie,RegDef
intestinală;,RegDef
enteroragie.,RegDef
—,form
PL.:,form
enterohemoragii-,form
—,form
Şi:,form
enterogastron,form
s.,form
n.,form
D.,form
"MED.,",form
DN”-,form
—,form
Din,form
fr.,form
entéro-hémorhagie-,form
ENTEROHEPATITĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Inflamaţie,RegDef
necrotică,RegDef
a,RegDef
cecumului,RegDef
şi,RegDef
a,RegDef
"ficatului,",RegDef
mai,RegDef
ales,RegDef
la,RegDef
curcile,RegDef
tinere.,RegDef
—,form
PL.:,form
enterohepatite-,form
—,form
Din,form
fr.,form
entérohépatite-,form
ENTEROLIT,orth
s.,gramGrp
m.,gramGrp
s.,MorfDef
m.,MorfDef
(Med.),usg
Concreţiune,RegDef
minerală,RegDef
formată,RegDef
în,RegDef
intestin;,RegDef
calcul,RegDef
intestinal.,RegDef
—,form
PL.:,form
enteroliţi-,form
—,form
Din,form
fr.,form
entérolithe-,form
ENTEROLOGIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Ramură,RegDef
a,RegDef
medicinei,RegDef
care,RegDef
studiază,RegDef
tractul,RegDef
intestinal.,RegDef
—,form
PL.:,form
enteroliţi-,form
—,form
Din,form
fr.,form
entérologie-,form
"ENTEROMORF,",orth
-Ă,orth
adj.,gramGrp
adj.,MorfDef
(Biol.),usg
Care,RegDef
are,RegDef
formă,RegDef
"tubulară,",RegDef
de,RegDef
intestin.,RegDef
—,form
PL.:,form
"enteromorfi,",form
-e-,form
—,form
Din,form
fr.,form
entéromorphe-,form
ENTEROPATIE,orth
s.,gramGrp
f.,gramGrp
adj.,MorfDef
(Med.),usg
Denumire,RegDef
generică,RegDef
pentru,RegDef
afecţiuni,RegDef
ale,RegDef
intestinelor.,RegDef
—,form
PL.:,form
enteromopatii-,form
—,form
Din,form
fr.,form
entéropathie-,form
ENTEROPEXIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Fixare,RegDef
chirurgicală,RegDef
la,RegDef
peretele,RegDef
abdomi-,RegDef
nal,RegDef
a,RegDef
unuia,RegDef
dintre,RegDef
"viscere,",RegDef
"care,",RegDef
ca,RegDef
urmare,RegDef
a,RegDef
unui,RegDef
proces,RegDef
"patologic,",RegDef
a,RegDef
căpătat,RegDef
o,RegDef
mobilitate,RegDef
anormală.,RegDef
—,form
PL.:,form
enteropexii-,form
—,form
Din,form
fr.,form
entéropexie-,form
ENTEROPLASTIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Restabilire,RegDef
chirurgicală,RegDef
a,RegDef
diametrului,RegDef
normal,RegDef
al,RegDef
intestinului,RegDef
în,RegDef
caz,RegDef
de,RegDef
stenoză.,RegDef
—,form
PL.:,form
enteroplastii-,form
—,form
Din,form
fr.,form
entéroplastie-,form
ENTEROPLEXIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Anastomoză,RegDef
chirurgicală,RegDef
a,RegDef
două,RegDef
segmente,RegDef
de,RegDef
intestin.,RegDef
—,form
PL.:,form
enteroplexii-,form
—,form
Din,form
fr.,form
entéroplexie-,form
ENTEROPTOZĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Deplasare,RegDef
a,RegDef
intestinului,RegDef
în,RegDef
partea,RegDef
de,RegDef
jos,RegDef
a,RegDef
cavității,RegDef
abdominale.,RegDef
—,form
PL.:,form
enteroptoze-,form
—,form
Din,form
fr.,form
entéroptose-,form
DRÂNGĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Prin,usg
nord-vestul,usg
Transilv.,usg
şi,usg
prin,usg
Mold.),usg
Clopot,RegDef
(stricat);,RegDef
talangă,RegDef
pentru,RegDef
